vb_vf_national_precinct_code,randomization_block,treatment
FL_MIAMI-DADE_272,961,1
FL_NASSAU_00023,927,1
FL_BROWARD_00N007,651,0
FL_PALM BEACH_1503,108,1
FL_MIAMI-DADE_843,1993,1
FL_MIAMI-DADE_581,1031,0
FL_MANATEE_215,2308,0
FL_CLAY_508,488,1
FL_PALM BEACH_2801,1580,1
FL_MARION_1100,974,0
FL_SARASOTA_430,1272,1
FL_MIAMI-DADE_241,420,1
FL_MIAMI-DADE_369,2653,1
FL_DUVAL_00604,1527,1
FL_PALM BEACH_7602,950,1
FL_HILLSBOROUGH_816,2382,0
FL_SUMTER_130,684,0
FL_POLK_322,1752,0
FL_HILLSBOROUGH_629,2246,0
FL_MANATEE_121,927,0
FL_LAKE_0125,1267,0
FL_SANTA ROSA_31,2400,1
FL_OSCEOLA_4502,2647,1
FL_BROWARD_00N011,601,0
FL_MANATEE_329,156,0
FL_HIGHLANDS_17,2001,0
FL_PALM BEACH_1518,683,1
FL_BROWARD_00N008,651,1
FL_LAKE_0120,2049,0
FL_SUMTER_129,1569,0
FL_MIAMI-DADE_557,1211,0
FL_SANTA ROSA_24,109,0
FL_PALM BEACH_7654,1860,1
FL_MIAMI-DADE_735,1138,0
FL_MANATEE_323,357,0
FL_PALM BEACH_8812,1320,0
FL_VOLUSIA_414,2289,1
FL_OSCEOLA_4200,354,1
FL_PALM BEACH_8606,905,0
FL_NASSAU_00032,176,0
FL_LEON_1317,1589,0
FL_LEE_222,456,1
FL_COLUMBIA_033,2142,1
FL_GILCHRIST_03A,81,1
FL_PALM BEACH_8833,449,0
FL_DESOTO_01,584,1
FL_PINELLAS_149,1302,0
FL_HILLSBOROUGH_625,1834,1
FL_POLK_538,2365,1
FL_MIAMI-DADE_717,413,0
FL_POLK_125,1920,1
FL_PALM BEACH_1519,121,1
FL_BREVARD_516,799,0
FL_BROWARD_00M008,1719,1
FL_ST JOHNS_101,625,0
FL_PALM BEACH_7424,2572,0
FL_GLADES_01,2057,1
FL_POLK_124,1967,0
FL_PALM BEACH_7613,1860,0
FL_POLK_415,2016,0
FL_SANTA ROSA_22,1823,1
FL_ORANGE_000402,996,1
FL_LEE_104,816,1
FL_MONROE_20,1281,0
FL_MARTIN_13,1338,1
FL_PALM BEACH_1735,2027,0
FL_POLK_425,2248,0
FL_HILLSBOROUGH_332,1807,1
FL_PALM BEACH_8921,1382,1
FL_BREVARD_427,14,0
FL_MANATEE_101,1472,1
FL_OSCEOLA_3500,1750,1
FL_HILLSBOROUGH_975,2613,0
FL_HILLSBOROUGH_938,2714,0
FL_ALACHUA_0034,2003,1
FL_BROWARD_00X011,1844,1
FL_BROWARD_00T013,355,1
FL_MIAMI-DADE_246,1392,1
FL_PALM BEACH_6405,898,1
FL_PALM BEACH_8412,982,0
FL_PALM BEACH_8668,1908,1
FL_PALM BEACH_8681,1631,1
FL_DUVAL_00603,625,1
FL_POLK_204,562,0
FL_HILLSBOROUGH_321,90,1
FL_LEON_5221,1780,1
FL_PALM BEACH_6515,1248,0
FL_MIAMI-DADE_223,11,0
FL_DUVAL_01109,470,1
FL_ESCAMBIA_105,1222,1
FL_BROWARD_00V010,1099,0
FL_MANATEE_207,2327,1
FL_CITRUS_209,1758,0
FL_MARTIN_09,656,0
FL_ORANGE_000306,508,1
FL_PALM BEACH_8882,731,1
FL_PALM BEACH_8881,2378,1
FL_HILLSBOROUGH_586,2549,1
FL_PINELLAS_147,1116,0
FL_MIAMI-DADE_891,1177,1
FL_GADSDEN_01,2323,1
FL_DUVAL_00909,1286,0
FL_PALM BEACH_9431,1922,1
FL_ESCAMBIA_101,1034,1
FL_COLLIER_351,117,1
FL_ORANGE_000124,2694,1
FL_ESCAMBIA_083,1427,0
FL_BROWARD_00S005,438,1
FL_CLAY_310,525,1
FL_PALM BEACH_8867,564,0
FL_MIAMI-DADE_156,686,1
FL_ORANGE_000312,932,0
FL_PALM BEACH_5501,2223,1
FL_POLK_248,1636,1
FL_MIAMI-DADE_511,221,0
FL_DUVAL_00302,2172,0
FL_LEON_3110,316,1
FL_SEMINOLE_029,923,0
FL_MIAMI-DADE_776,1030,0
FL_OSCEOLA_4101,1839,0
FL_OSCEOLA_3502,745,0
FL_MIAMI-DADE_895,1318,0
FL_MARION_3130,992,0
FL_MIAMI-DADE_633,1161,0
FL_PALM BEACH_8851,52,1
FL_PALM BEACH_8857,929,1
FL_ESCAMBIA_035,1388,0
FL_OSCEOLA_5200,1872,1
FL_HILLSBOROUGH_957,1670,1
FL_HILLSBOROUGH_433,2569,1
FL_POLK_121,1197,1
FL_SARASOTA_429,573,1
FL_PALM BEACH_8748,1629,1
FL_HERNANDO_430,347,0
FL_PALM BEACH_3402,2240,0
FL_SARASOTA_511,251,1
FL_DUVAL_00504,983,1
FL_ST JOHNS_304,1562,1
FL_MIAMI-DADE_767,58,1
FL_PALM BEACH_7651,2599,1
FL_HILLSBOROUGH_946,1606,1
FL_ORANGE_000330,1337,1
FL_PALM BEACH_1520,121,0
FL_VOLUSIA_521,370,1
FL_DUVAL_00204,1733,0
FL_MARTIN_15,2320,1
FL_HILLSBOROUGH_587,92,0
FL_PALM BEACH_5755,1317,1
FL_PINELLAS_258,2426,0
FL_PASCO_052,1058,0
FL_MANATEE_501,1149,1
FL_BREVARD_300,2287,0
FL_MIAMI-DADE_154,2101,0
FL_COLLIER_593,2528,1
FL_PALM BEACH_4615,1381,1
FL_PINELLAS_310,2625,0
FL_PALM BEACH_8508,2223,0
FL_DUVAL_00610,387,0
FL_MARTIN_25,138,1
FL_ALACHUA_0058,2004,0
FL_ST LUCIE_15,1183,1
FL_CITRUS_307,2349,1
FL_POLK_331,1113,1
FL_LEON_3455,1166,0
FL_HILLSBOROUGH_372,2679,1
FL_MIAMI-DADE_488,1055,1
FL_SANTA ROSA_08,1180,1
FL_HILLSBOROUGH_157,2147,0
FL_VOLUSIA_508,706,0
FL_HILLSBOROUGH_955,2012,0
FL_PALM BEACH_7614,1489,0
FL_BREVARD_528,205,1
FL_ORANGE_000127,1835,1
FL_HIGHLANDS_21,1325,0
FL_BROWARD_00Q043,2663,0
FL_BRADFORD_12,2195,0
FL_PALM BEACH_4605,1698,0
FL_ORANGE_000907,2507,0
FL_OSCEOLA_3501,1910,0
FL_MIAMI-DADE_108,2451,0
FL_CLAY_100,153,1
FL_PUTNAM_16,2500,0
FL_PINELLAS_154,487,0
FL_BROWARD_00W016,539,0
FL_BROWARD_00G001,2037,0
FL_SARASOTA_435,24,0
FL_COLLIER_221,998,1
FL_PUTNAM_36,2377,0
FL_PALM BEACH_8807,835,0
FL_POLK_104,940,0
FL_HILLSBOROUGH_333,1807,0
FL_PALM BEACH_1544,2116,0
FL_MIAMI-DADE_713,76,1
FL_ALACHUA_0012,1260,1
FL_HERNANDO_310,2219,1
FL_MIAMI-DADE_820,1848,0
FL_SARASOTA_133,756,0
FL_LAFAYETTE_04,1656,1
FL_DUVAL_00508,1012,1
FL_OKALOOSA_32,822,1
FL_LAKE_0215,1011,0
FL_HILLSBOROUGH_713,2259,1
FL_PALM BEACH_8420,2590,0
FL_HERNANDO_500,2474,1
FL_PALM BEACH_8923,1278,1
FL_PINELLAS_226,1917,0
FL_BROWARD_00K005,479,1
FL_MIAMI-DADE_803,1837,1
FL_PINELLAS_616,1024,1
FL_MIAMI-DADE_652,93,1
FL_PINELLAS_338,640,0
FL_OKALOOSA_20,763,1
FL_VOLUSIA_105,2444,1
FL_MIAMI-DADE_705,101,0
FL_HILLSBOROUGH_832,178,0
FL_PALM BEACH_8931,1551,0
FL_MIAMI-DADE_269,789,0
FL_COLLIER_255,536,0
FL_UNION_04B,748,1
FL_PALM BEACH_7608,2673,0
FL_BROWARD_00V003,1370,0
FL_PALM BEACH_8933,1534,1
FL_PINELLAS_344,1754,0
FL_OSCEOLA_3101,2613,1
FL_HILLSBOROUGH_238,1616,0
FL_ST JOHNS_408,2414,1
FL_BROWARD_00K004,1399,0
FL_BROWARD_00N013,460,1
FL_COLLIER_552,2050,1
FL_ORANGE_000435,996,0
FL_SANTA ROSA_09,936,1
FL_MIAMI-DADE_250,32,0
FL_OKEECHOBEE_02,521,1
FL_PALM BEACH_2427,1210,0
FL_HILLSBOROUGH_512,2215,1
FL_PASCO_029,1693,1
FL_BROWARD_00D002,1372,1
FL_ESCAMBIA_034,1139,1
FL_HERNANDO_520,1953,0
FL_HILLSBOROUGH_513,1840,1
FL_HILLSBOROUGH_562,2549,0
FL_HILLSBOROUGH_533,277,1
FL_DUVAL_00904,282,1
FL_HILLSBOROUGH_958,1506,1
FL_PALM BEACH_7411,356,1
FL_PINELLAS_632,1473,1
FL_HILLSBOROUGH_908,921,1
FL_ST JOHNS_308,1019,1
FL_ORANGE_000603,664,1
FL_MIAMI-DADE_152,642,1
FL_MIAMI-DADE_982,1438,1
FL_LEE_509,1162,1
FL_BROWARD_00R033,2176,0
FL_PALM BEACH_8854,91,1
FL_PINELLAS_160,1419,0
FL_PALM BEACH_9423,904,1
FL_HILLSBOROUGH_584,1395,0
FL_PUTNAM_07,1234,0
FL_MIAMI-DADE_702,35,1
FL_OSCEOLA_5509,2729,1
FL_DUVAL_01205,2478,1
FL_PASCO_032,36,1
FL_MARION_1040,236,1
FL_BROWARD_00N016,83,1
FL_HILLSBOROUGH_354,2594,0
FL_LAKE_0140,1481,1
FL_VOLUSIA_810,1449,1
FL_MONROE_19,1078,1
FL_HILLSBOROUGH_112,1585,0
FL_HILLSBOROUGH_364,2381,1
FL_ST LUCIE_50,586,1
FL_ST JOHNS_108,1949,1
FL_MIAMI-DADE_459,270,0
FL_MIAMI-DADE_146,2141,0
FL_SUMTER_128,1062,0
FL_PINELLAS_150,329,0
FL_LAKE_0175,1903,1
FL_MIAMI-DADE_627,148,0
FL_BROWARD_00G004,869,0
FL_OSCEOLA_1514,2374,0
FL_PALM BEACH_1516,2471,1
FL_VOLUSIA_411,15,0
FL_ORANGE_000140,966,0
FL_MIAMI-DADE_618,2192,0
FL_CHARLOTTE_80,632,1
FL_ST JOHNS_102,570,0
FL_HERNANDO_510,1044,1
FL_SUMTER_103,225,1
FL_VOLUSIA_313,281,1
FL_ORANGE_000324,1411,0
FL_BRADFORD_07,1076,1
FL_ESCAMBIA_003,2492,1
FL_COLLIER_479,1728,0
FL_CLAY_106,96,0
FL_BREVARD_100,1449,0
FL_MIAMI-DADE_229,911,1
FL_MIAMI-DADE_426,1015,0
FL_PALM BEACH_6516,1248,1
FL_ORANGE_000419,2699,0
FL_DUVAL_01110,1558,0
FL_OSCEOLA_1502,2600,0
FL_FLAGLER_509,147,1
FL_ORANGE_000343,2214,0
FL_ORANGE_000611,2047,0
FL_MIAMI-DADE_178,243,1
FL_PALM BEACH_8472,2226,1
FL_PALM BEACH_8842,1253,1
FL_LAKE_0380,885,0
FL_LAKE_0393,802,0
FL_POLK_315,1431,1
FL_OSCEOLA_5002,2247,0
FL_MIAMI-DADE_051,2616,0
FL_LAKE_0397,467,0
FL_MIAMI-DADE_539,2534,0
FL_POLK_213,1664,0
FL_BROWARD_00Q066,70,1
FL_MIAMI-DADE_468,2318,1
FL_MIAMI-DADE_380,430,0
FL_MIAMI-DADE_775,553,0
FL_POLK_236,399,1
FL_MIAMI-DADE_704,115,1
FL_BROWARD_00R032,2176,1
FL_BREVARD_407,2282,0
FL_MIAMI-DADE_349,879,1
FL_LEON_3467,412,1
FL_PALM BEACH_1528,2373,1
FL_ORANGE_000141,1613,0
FL_SEMINOLE_039,1705,0
FL_ORANGE_000413,785,1
FL_MIAMI-DADE_560,1466,1
FL_BROWARD_00V009,841,0
FL_OSCEOLA_2005,2127,0
FL_PASCO_018,666,1
FL_POLK_118,1628,0
FL_LEON_4403,2275,0
FL_HARDEE_09,2188,1
FL_DUVAL_00902,1959,0
FL_HILLSBOROUGH_759,2146,0
FL_ORANGE_000548,2694,0
FL_SEMINOLE_021,520,1
FL_MIAMI-DADE_695,594,1
FL_PINELLAS_308,257,0
FL_BROWARD_00M013,1064,1
FL_OSCEOLA_5205,2270,1
FL_BROWARD_00X016,1522,1
FL_DUVAL_00208,781,1
FL_CLAY_704,556,0
FL_PASCO_070,1288,0
FL_MIAMI-DADE_551,1715,0
FL_OSCEOLA_5000,2127,1
FL_PALM BEACH_7636,481,0
FL_LEON_2359,1730,0
FL_LEON_4459,1686,0
FL_PALM BEACH_8419,2436,1
FL_MIAMI-DADE_440,1237,1
FL_CLAY_410,1781,0
FL_SEMINOLE_050,1635,0
FL_INDIAN RIVER_0006,1503,0
FL_DUVAL_01305,1940,1
FL_SARASOTA_533,382,1
FL_PINELLAS_113,1223,1
FL_PALM BEACH_7664,1827,0
FL_OSCEOLA_5203,2111,1
FL_MARTIN_08,1400,0
FL_VOLUSIA_502,697,1
FL_BREVARD_410,1747,1
FL_MIAMI-DADE_129,11,1
FL_DUVAL_01206,1930,1
FL_DUVAL_01106,1927,0
FL_MIAMI-DADE_953,445,1
FL_MARION_0015,1497,0
FL_MIAMI-DADE_205,1131,0
FL_BROWARD_00V024,1946,0
FL_HILLSBOROUGH_233,1428,1
FL_COLLIER_324,1679,0
FL_HILLSBOROUGH_421,1440,0
FL_MIAMI-DADE_317,245,1
FL_PINELLAS_135,1245,0
FL_HILLSBOROUGH_829,178,1
FL_HILLSBOROUGH_623,2561,1
FL_POLK_339,2086,1
FL_MIAMI-DADE_852,2502,1
FL_ORANGE_000302,380,0
FL_BROWARD_00V012,1760,1
FL_COLLIER_142,1204,0
FL_PALM BEACH_1721,449,1
FL_PINELLAS_114,123,0
FL_HILLSBOROUGH_817,518,1
FL_POLK_247,546,0
FL_MIAMI-DADE_225,1307,0
FL_BROWARD_00Q091,2080,1
FL_PALM BEACH_7401,2198,1
FL_BREVARD_125,842,0
FL_PALM BEACH_8875,2487,0
FL_ORANGE_000323,924,1
FL_POLK_128,909,1
FL_PINELLAS_119,360,0
FL_COLLIER_251,252,1
FL_BROWARD_00T001,2496,1
FL_PALM BEACH_2518,1746,1
FL_DUVAL_00105,2478,0
FL_PALM BEACH_1511,2008,1
FL_CHARLOTTE_41,304,0
FL_BROWARD_00G008,2585,0
FL_DUVAL_00101,1480,0
FL_ORANGE_000328,1942,1
FL_COLLIER_434,1963,0
FL_HILLSBOROUGH_509,1134,1
FL_HERNANDO_250,486,0
FL_LAKE_0335,463,0
FL_PALM BEACH_4902,2462,0
FL_HILLSBOROUGH_514,452,1
FL_LEON_1321,2359,1
FL_ALACHUA_0062,2337,1
FL_MARION_4190,1586,1
FL_MIAMI-DADE_408,1899,1
FL_PALM BEACH_6522,1738,0
FL_ORANGE_000331,1299,0
FL_MIAMI-DADE_030,2548,0
FL_PASCO_087,1273,1
FL_PALM BEACH_7624,1941,0
FL_PINELLAS_107,1377,0
FL_DUVAL_00401,1856,1
FL_BROWARD_00G007,1902,0
FL_PALM BEACH_6525,2031,1
FL_ORANGE_000510,1200,1
FL_POLK_249,1298,0
FL_HILLSBOROUGH_803,1179,1
FL_BROWARD_00J007,805,1
FL_POLK_226,2620,0
FL_MIAMI-DADE_425,256,0
FL_PINELLAS_126,2540,0
FL_MANATEE_309,832,0
FL_DUVAL_00108,2351,1
FL_HILLSBOROUGH_888,2520,1
FL_BROWARD_00C001,727,1
FL_PINELLAS_408,106,0
FL_MIAMI-DADE_750,1773,0
FL_MIAMI-DADE_248,2251,0
FL_HILLSBOROUGH_362,1643,0
FL_OKEECHOBEE_06,1106,0
FL_MARTIN_12,332,0
FL_PALM BEACH_2503,1696,0
FL_MIAMI-DADE_544,2545,0
FL_PALM BEACH_8653,1257,1
FL_ALACHUA_0006,103,1
FL_HERNANDO_240,1378,1
FL_SUWANNEE_0007,47,1
FL_HILLSBOROUGH_578,604,1
FL_SARASOTA_415,128,1
FL_ESCAMBIA_028,699,0
FL_LAFAYETTE_03,1656,0
FL_PINELLAS_611,640,1
FL_MANATEE_209,2302,1
FL_PALM BEACH_8664,700,1
FL_MIAMI-DADE_174,2234,0
FL_MARION_0007,824,0
FL_ORANGE_000416,1408,0
FL_PASCO_068,384,0
FL_PINELLAS_116,2089,0
FL_MARION_3290,1863,1
FL_HILLSBOROUGH_519,1134,0
FL_HILLSBOROUGH_241,2735,1
FL_PALM BEACH_6504,2209,1
FL_PALM BEACH_6424,2638,0
FL_SANTA ROSA_26,2202,0
FL_PINELLAS_529,1426,1
FL_ORANGE_000529,2110,1
FL_ALACHUA_0053,1684,0
FL_HIGHLANDS_13,674,1
FL_ST LUCIE_26,210,1
FL_MIAMI-DADE_737,324,1
FL_OSCEOLA_3600,1750,0
FL_POLK_252,1845,0
FL_ORANGE_000230,1881,0
FL_POLK_101,1574,1
FL_OKALOOSA_01,671,0
FL_PASCO_107,1865,1
FL_PALM BEACH_8641,2342,1
FL_BROWARD_00E013,1461,1
FL_DUVAL_01002,1767,0
FL_MONROE_33,2617,1
FL_BROWARD_00V007,1099,1
FL_PALM BEACH_8632,2565,1
FL_POLK_254,1924,1
FL_HILLSBOROUGH_213,2278,0
FL_CHARLOTTE_12,632,0
FL_DUVAL_00406,1402,1
FL_ORANGE_000543,2122,1
FL_VOLUSIA_220,767,0
FL_BREVARD_222,1609,0
FL_PINELLAS_619,505,1
FL_HILLSBOROUGH_320,2424,0
FL_PALM BEACH_7403,2527,1
FL_HILLSBOROUGH_357,2147,1
FL_SARASOTA_203,1100,0
FL_POLK_203,1763,1
FL_ORANGE_000333,1214,0
FL_CHARLOTTE_55,1172,0
FL_ORANGE_000604,386,0
FL_VOLUSIA_515,1219,0
FL_HILLSBOROUGH_240,2217,1
FL_PALM BEACH_8617,2718,0
FL_ORANGE_000320,2011,0
FL_VOLUSIA_622,2025,1
FL_PALM BEACH_5732,2436,0
FL_ORANGE_000214,725,0
FL_MARTIN_27,1289,1
FL_ORANGE_000310,1704,0
FL_ST LUCIE_47,544,0
FL_MIAMI-DADE_897,825,0
FL_HILLSBOROUGH_559,1958,1
FL_HILLSBOROUGH_913,2341,0
FL_MARION_0003,1048,1
FL_MARION_3210,144,0
FL_HILLSBOROUGH_662,1976,0
FL_BROWARD_00M007,950,0
FL_BROWARD_00J009,805,0
FL_BREVARD_424,1263,1
FL_MIAMI-DADE_814,1720,1
FL_DUVAL_01411,490,1
FL_MIAMI-DADE_356,1258,1
FL_LEON_2509,2510,0
FL_PALM BEACH_1507,108,0
FL_NASSAU_00051,2052,0
FL_DESOTO_09,2057,0
FL_BROWARD_00A011,2410,1
FL_PALM BEACH_8885,1089,0
FL_MONROE_15,941,0
FL_MIAMI-DADE_605,2771,0
FL_MIAMI-DADE_306,743,1
FL_BROWARD_00F001,615,1
FL_MIAMI-DADE_427,249,0
FL_PALM BEACH_7640,1637,0
FL_HILLSBOROUGH_103,1926,0
FL_PALM BEACH_6505,2266,0
FL_SUWANNEE_0006,1025,1
FL_PALM BEACH_4502,1608,0
FL_SUMTER_119,424,0
FL_BROWARD_00R013,540,1
FL_BROWARD_00N003,1477,1
FL_BROWARD_00F007,534,0
FL_COLUMBIA_052,1124,0
FL_DUVAL_00203,979,0
FL_PALM BEACH_3721,403,0
FL_MIAMI-DADE_762,987,1
FL_BROWARD_00R017,2059,0
FL_HARDEE_04,2188,0
FL_COLLIER_141,513,1
FL_CITRUS_404,415,0
FL_PINELLAS_507,33,1
FL_LEE_514,1664,1
FL_OSCEOLA_1503,2541,0
FL_PALM BEACH_2422,1520,0
FL_VOLUSIA_306,1904,0
FL_ESCAMBIA_073,757,1
FL_ALACHUA_0005,2455,0
FL_POLK_343,1588,1
FL_CHARLOTTE_20,238,0
FL_DUVAL_00609,2025,0
FL_BROWARD_00C010,2573,0
FL_BROWARD_00C017,1057,1
FL_MARION_0006,617,1
FL_OSCEOLA_5003,2245,0
FL_PINELLAS_214,2174,0
FL_ST LUCIE_21,710,1
FL_CITRUS_203,1985,1
FL_PINELLAS_118,1960,1
FL_PINELLAS_141,679,0
FL_VOLUSIA_605,2680,1
FL_BAY_8,954,1
FL_ORANGE_000107,2005,0
FL_MIAMI-DADE_351,1339,0
FL_MIAMI-DADE_515,1384,0
FL_HILLSBOROUGH_179,1744,0
FL_ST JOHNS_205,1591,1
FL_ST LUCIE_12,1049,1
FL_CLAY_604,781,0
FL_LAKE_0355,463,1
FL_PALM BEACH_2416,646,1
FL_ORANGE_000534,1972,0
FL_MIAMI-DADE_646,2587,0
FL_OSCEOLA_4000,2247,1
FL_MIAMI-DADE_305,743,0
FL_POLK_526,1554,1
FL_VOLUSIA_611,1454,0
FL_CLAY_115,398,0
FL_CLAY_503,555,0
FL_PASCO_028,437,1
FL_PINELLAS_156,2174,1
FL_DUVAL_00702,292,1
FL_PALM BEACH_8417,497,0
FL_BROWARD_00X002,948,0
FL_PALM BEACH_9434,2216,1
FL_PALM BEACH_1723,247,0
FL_GADSDEN_02,1194,0
FL_POLK_421,2143,1
FL_BROWARD_00C007,1673,1
FL_ESCAMBIA_049,1394,1
FL_PALM BEACH_2513,2076,0
FL_PINELLAS_108,1377,1
FL_PASCO_108,1699,1
FL_ST LUCIE_49,286,1
FL_CITRUS_300,157,1
FL_PASCO_003,1068,0
FL_MANATEE_515,333,0
FL_SUMTER_105,225,0
FL_HIGHLANDS_02,1726,0
FL_NASSAU_00033,145,0
FL_ORANGE_000546,1943,0
FL_HILLSBOROUGH_617,1171,0
FL_BREVARD_511,657,0
FL_HILLSBOROUGH_532,2581,0
FL_LEE_111,16,1
FL_MIAMI-DADE_455,989,1
FL_MIAMI-DADE_439,188,0
FL_PALM BEACH_4610,676,0
FL_POLK_542,639,1
FL_PINELLAS_129,2022,1
FL_MIAMI-DADE_838,2054,1
FL_MIAMI-DADE_512,199,1
FL_POLK_227,2313,0
FL_PALM BEACH_4607,1465,1
FL_BROWARD_00X019,1914,0
FL_PALM BEACH_1733,1875,0
FL_GADSDEN_03,1741,1
FL_BROWARD_00A001,2390,0
FL_MIAMI-DADE_574,1690,0
FL_PALM BEACH_8662,2449,0
FL_LEE_313,980,1
FL_MIAMI-DADE_357,598,1
FL_MONROE_30,704,0
FL_PINELLAS_260,660,1
FL_PALM BEACH_8934,432,1
FL_ORANGE_000627,2404,0
FL_LEVY_09,1396,0
FL_BROWARD_00V021,1471,0
FL_ORANGE_000614,2140,0
FL_ORANGE_000318,1984,1
FL_HILLSBOROUGH_363,2576,1
FL_BROWARD_00R015,1236,0
FL_CHARLOTTE_64,522,1
FL_OSCEOLA_3002,2439,0
FL_PINELLAS_331,2476,1
FL_ORANGE_000337,755,0
FL_CHARLOTTE_53,215,0
FL_BROWARD_00Q020,2204,1
FL_MIAMI-DADE_430,628,1
FL_PALM BEACH_1738,2722,0
FL_LEE_203,296,0
FL_PASCO_063,1584,1
FL_DUVAL_01006,2213,1
FL_COLUMBIA_022,758,1
FL_BROWARD_00T018,1570,1
FL_SUMTER_109,7,1
FL_HILLSBOROUGH_360,2792,0
FL_MIAMI-DADE_914,1650,0
FL_POLK_211,104,1
FL_HILLSBOROUGH_557,1913,0
FL_BROWARD_00D001,581,0
FL_MARION_3110,1768,0
FL_LEON_1203,1364,0
FL_HILLSBOROUGH_231,1543,1
FL_PALM BEACH_6502,1685,1
FL_PALM BEACH_6511,1079,1
FL_OSCEOLA_1519,1028,1
FL_PASCO_014,557,1
FL_MANATEE_503,607,0
FL_HILLSBOROUGH_902,1506,0
FL_PALM BEACH_8884,1826,0
FL_LEE_321,1074,1
FL_ST JOHNS_309,1186,0
FL_ORANGE_000521,380,1
FL_HILLSBOROUGH_862,2002,1
FL_BROWARD_00R004,339,0
FL_HILLSBOROUGH_141,804,0
FL_PASCO_009,1638,1
FL_PASCO_085,1128,1
FL_ALACHUA_0013,762,1
FL_ORANGE_000636,1717,1
FL_HILLSBOROUGH_950,1872,0
FL_DUVAL_01007,1201,0
FL_POLK_220,1625,1
FL_COLLIER_590,2655,0
FL_PALM BEACH_6422,1300,1
FL_MIAMI-DADE_325,708,1
FL_BROWARD_00W001,914,1
FL_BROWARD_00H004,151,1
FL_PALM BEACH_2420,943,1
FL_OSCEOLA_2102,2536,0
FL_ST JOHNS_207,2167,0
FL_MIAMI-DADE_506,702,0
FL_SANTA ROSA_18,145,1
FL_MIAMI-DADE_639,2393,0
FL_MIAMI-DADE_529,2368,0
FL_ST LUCIE_41,2,0
FL_PALM BEACH_4909,2369,0
FL_PALM BEACH_9425,1441,0
FL_MIAMI-DADE_550,630,1
FL_PINELLAS_628,1683,1
FL_MARTIN_05,973,1
FL_HILLSBOROUGH_887,1421,0
FL_LEE_517,1247,0
FL_VOLUSIA_519,889,0
FL_VOLUSIA_616,1454,1
FL_PINELLAS_257,400,0
FL_HILLSBOROUGH_139,186,0
FL_LAKE_0395,1071,0
FL_BROWARD_00H001,2652,1
FL_PALM BEACH_7601,2517,0
FL_BREVARD_431,350,1
FL_PASCO_071,622,1
FL_PINELLAS_545,972,1
FL_MIAMI-DADE_009,1859,1
FL_SEMINOLE_063,262,1
FL_MIAMI-DADE_534,2550,0
FL_PALM BEACH_8645,1895,1
FL_POLK_303,1109,0
FL_HILLSBOROUGH_964,2095,0
FL_PASCO_084,2297,1
FL_BROWARD_00G010,1563,1
FL_HILLSBOROUGH_631,1701,0
FL_BROWARD_00W007,1319,1
FL_DUVAL_01101,1737,0
FL_LEE_312,764,0
FL_VOLUSIA_903,3,1
FL_MIAMI-DADE_790,1275,0
FL_MIAMI-DADE_043,2232,0
FL_PALM BEACH_6508,1160,0
FL_HILLSBOROUGH_643,2724,0
FL_MIAMI-DADE_915,445,0
FL_BROWARD_00T014,391,0
FL_COLLIER_194,1830,0
FL_PALM BEACH_8915,392,0
FL_BROWARD_00R031,2180,0
FL_LEE_320,1087,0
FL_PALM BEACH_5754,2611,1
FL_DUVAL_01407,490,0
FL_HILLSBOROUGH_504,1814,1
FL_BROWARD_00T011,2267,1
FL_PALM BEACH_5746,1962,1
FL_MIAMI-DADE_789,2789,1
FL_POLK_256,992,1
FL_DUVAL_01310,1148,1
FL_PINELLAS_407,1127,0
FL_ST JOHNS_209,1505,1
FL_MIAMI-DADE_270,454,1
FL_LAKE_0580,429,1
FL_MIAMI-DADE_311,582,1
FL_HILLSBOROUGH_905,2343,0
FL_LEE_105,1284,0
FL_OSCEOLA_2105,2575,1
FL_MIAMI-DADE_347,1262,0
FL_MIAMI-DADE_728,1518,1
FL_DUVAL_00501,2425,1
FL_POLK_512,2467,1
FL_PINELLAS_224,194,1
FL_HARDEE_02,2066,1
FL_MIAMI-DADE_107,1734,0
FL_PALM BEACH_8695,1249,0
FL_MANATEE_429,1490,1
FL_PALM BEACH_6419,701,1
FL_MIAMI-DADE_067,2326,0
FL_SANTA ROSA_10,1117,1
FL_HILLSBOROUGH_968,1954,1
FL_LAKE_0455,939,0
FL_PALM BEACH_7423,1680,1
FL_PALM BEACH_8723,1779,1
FL_ALACHUA_0048,2315,0
FL_PALM BEACH_7621,1489,1
FL_LAKE_0445,939,1
FL_MIAMI-DADE_387,1820,1
FL_PALM BEACH_8837,1695,1
FL_PINELLAS_252,934,1
FL_MIAMI-DADE_881,1177,0
FL_VOLUSIA_607,572,0
FL_BAKER_03A,1964,1
FL_PALM BEACH_4910,1127,1
FL_MIAMI-DADE_558,696,1
FL_LAKE_0345,1388,1
FL_MIAMI-DADE_569,1859,0
FL_POLK_406,1802,1
FL_PALM BEACH_2424,2471,0
FL_VOLUSIA_516,2330,0
FL_HILLSBOROUGH_503,865,1
FL_PALM BEACH_8902,1875,1
FL_MIAMI-DADE_615,1322,1
FL_CITRUS_204,489,1
FL_VOLUSIA_708,510,1
FL_BROWARD_00X022,1175,1
FL_LEE_210,1867,0
FL_HILLSBOROUGH_371,2660,0
FL_PASCO_073,613,0
FL_PASCO_017,938,1
FL_PALM BEACH_8860,161,1
